text,label
Why wouldn't we fix the home our PM lives in?! It represents Canada to the world!! Do we want a dump to represent us? Honestly people.,0
"So confused by this article.. am I reading The Onion?

All the love for cyclists, but yep, entitlement def seems to be on the rise.. The other day I saw a man on a bike spit on the window of a woman's car, yelling at her profusely, because she was driving along Robson and wanted to park but when she went to stop and turn in, didn't see him.. Not that she didn't want to see him, she just didn't see him and I guess cut him off.  He wasn't hit, he's ok, but his 'entitlement' sure allowed him to go way overboard imo and completely abuse and terrify this woman after the fact.

Another day, I watched a cyclist punching and kicking a truck and yelling at another driver for what seemed to be not seeing him either.  Let's be honest, no one wants to hit a cyclist, and they're not always easy to see, but everyone needs to respect each other on the road, no?  Championing something like 'cyclist entitlement,' like what is that even or kind of message is that sending across the board?? Yeesh.",0
"Quite correct Ms. Chew, I have always viewed your contribution in that vein.

Shave ice?",0
"Why would hawaiian cultural practitioners be consulted about dead whales? This seems ridiculous. Did Hawaiians have a cultural connection to these mammals? No. Not unless they ate the stranded air breathers, or a nephew owns a front end loader and can Gaul them to the landfill.",0
"I see, the Curia aren't Catholics.",0
"Organic aquaponics was first used in 4330 BC in China and the Aztecs used it as early as 1150 CE.  The truth is that large organic soil farms are lobbying for this change as they see a threat to their profits from aquaponics.  In a time of climate change and in a country with where the average meal has 1500 food miles, more aquaponics is badly needed.  Aquaponics can more easily be done in a controlled environment and uses only about 5% of the water that soil agriculture does.

There is an argument that some hydroponic growers are growing in GMO sludge.  Yes that needs to change.  And so do the organic soil farms that use conventional chicken manure from birds that are fed GMOs.  Organic soil farms are commonly using plastic ""mulches"" and irrigation which leach PCBs and other contaminants into their soil.  The rules do need to be changed but organic aquaponics should continue to be granted organic certification.",0
"The Luddites were wrong.  People found new and better jobs after the steam engine replaced human power.  But the information revolution is different.

""In the 1980s, eight per cent of new jobs created in the developed economies were in entirely new occupations, from call centres to computer programmers.  In the 1990s, only 4.4 per cent of the new jobs involved newly invented occupations.  In the 2000s, only half a percent did."" - Gwynne Dyer",0
"Let's just gloss over the fact that Hillary did not respond to the ""pay to play"" question directly. No denial or rejection, just deflection.",0
Wow what an adventure!  So glad they were found.  Wondering though if there were family or friends who would have expected to hear from them that would have been concerned and alerted Coast Guard? Could they have used a satellite phone if they had had one? I'm not a sailor and have no idea what long distance sailing requires. Just speculating on what they or someone else could do differently for such an excursion.,0
You might want to check on who controls a majority of states. It's the Republicans.  They control 33 states. Not too far from the 37 states needed to amend the Constitution.  A third term of Trump is not as far fetched as you might think.,0
